Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","0.0067","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","854.4784","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","0.0072","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","1418.2095","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7230","Emissions (N2O)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","0.0068","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","1405.0779","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","2.3646","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","2.5894","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","2.3247","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","2.4391","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","1.6583","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","1.771","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","1.351","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","2.8225","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0.0001","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","2.5674","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0.0001","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","6.3461","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0.0001","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","7.6081","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","8.1323","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","6.3436","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","6.0967","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","10.0721","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","9.1165","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","9.8961","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","8.9778","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","9.7026","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","13.0914","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7230","Emissions (N2O)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","13.0101","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","0.0051","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","2103.2916","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0.0065","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","2546.6826","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0.0054","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","2408.5931","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0.0056","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","2430.8685","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0.0063","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","1976.4448","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0.02","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","3657.0807","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0.0152","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","3578.539","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0.01","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","2328.0502","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0.0217","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","3176.2323","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0.0221","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","3676.0816","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0.0235","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","4084.906","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","0.0205","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","3261.4392","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","0.0171","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","2575.7202","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","0.0242","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","3855.7937","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","0.021","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","3265.1494","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","0.018","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","2895.2153","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0.016","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","2505.3277","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","0.0161","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","2421.4892","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","0.0145","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","2011.0651","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","0.0164","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","1669.0951","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7230","Emissions (N2O)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","0.0162","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","1406.4632","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","91.8368","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","139.6453","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","0.0004","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","213.8095","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","0.0004","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","216.5584","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","0.0004","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","219.3748","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","0.0013","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","324.8651","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0.0012","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","329.1337","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","0.0018","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","601.4118","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","0.0014","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","338.8558","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","0.0014","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","338.8558","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7230","Emissions (N2O)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","0.0014","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","319.8682","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","0.0057","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","258.5779","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0.0066","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","290.5122","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0.0071","E","Estimated value",""
